;X;Y;Count
1;64.9863423040806;0.047792782428301;873
2;64.9863423040806;0.0509184998837998;424
3;64.9863423040806;0.0542486438052878;153
4;64.9863423040806;0.0577965839808509;76
5;64.9863423040806;0.0615765646021543;52
6;64.9863423040806;0.0656037614517067;52
7;64.9863423040806;0.069894342830257;159
8;64.9863423040806;0.0744655344689296;413
9;64.9863423040806;0.0793356886867084;591
10;64.9863423040806;0.084524358070921;668
11;64.9863423040806;0.090052373976533;501
12;64.9863423040806;0.0959419301594111;472
13;64.9863423040806;0.102216671879323;430
14;64.9863423040806;0.108901790830401;277
15;64.9863423040806;0.1160241262802;286
16;64.9863423040806;0.123612272823396;333
17;64.9863423040806;0.131696695182726;407
18;64.9863423040806;0.140309850518089;317
19;64.9863423040806;0.149486318734827;260
20;64.9863423040806;0.15926294131437;263
21;64.9863423040806;0.169678969224593;200
22;64.9863423040806;0.180776220503738;269
23;64.9863423040806;0.192599248150544;58
24;64.9863423040806;0.205195518994646;170
25;64.9863423040806;0.218615604265343;77
26;64.9863423040806;0.232913382623858;120
27;64.9863423040806;0.24814625647419;103
28;64.9863423040806;0.264375382421013;55
29;64.9863423040806;0.281665916799865;43
30;64.9863423040806;0.300087277265353;63
31;64.9863423040806;0.319713421487623;24
32;64.9863423040806;0.340623144075972;30
33;64.9863423040806;0.362900392921703;15
34;64.9863423040806;0.386634606230259;15
35;64.9863423040806;0.411921071595752;11
36;64.9863423040806;0.438861308559486;6
37;64.9863423040806;0.46756347618836;6
38;64.9863423040806;0.4981428073095;11
39;64.9863423040806;0.53072207114446;1
40;64.9863423040806;0.565432066200373;1
41;64.9863423040806;0.602412145396906;2
42;64.9863423040806;0.64181077553727;1
43;64.9863423040806;0.683786133369462;1
44;64.9863423040806;0.776152140625088;1
45;64.9863423040806;0.880994971963568;1
46;64.9863423040806;1.13508025791702;1
47;64.9863423040806;1.20931615704856;3
48;64.9863423040806;1.37267089544589;2
49;64.9863423040806;1.4624455676987;1
50;64.9863423040806;4.87340076868878;1
51;64.9863423040806;5.19212826427212;1
52;66.4375708618831;0.047792782428301;495
53;66.4375708618831;0.0509184998837998;726
54;66.4375708618831;0.0542486438052878;351
55;66.4375708618831;0.0577965839808509;128
56;66.4375708618831;0.0615765646021543;108
57;66.4375708618831;0.0656037614517067;150
